Date,Open,High,Low,Close,Adj Close,Volume
2018-04-13,6.289800,6.293000,6.273700,6.291000,6.291000,0
2018-04-16,6.274000,6.287300,6.267900,6.274100,6.274100,0
2018-04-17,6.275700,6.285500,6.274500,6.275700,6.275700,0
2018-04-18,6.280700,6.289400,6.264300,6.280500,6.280500,0
2018-04-19,6.264400,6.279700,6.254100,6.273400,6.273400,0
2018-04-20,6.269100,6.296500,6.269100,6.278100,6.278100,0
2018-04-23,6.286500,6.316300,6.283400,6.295500,6.295500,0
2018-04-24,6.307100,6.319300,6.294500,6.316100,6.316100,0
2018-04-25,6.305100,6.327300,6.292800,6.305900,6.305900,0
2018-04-26,6.325800,6.336400,6.313000,6.324700,6.324700,0
2018-04-27,6.335900,6.347200,6.326200,6.335400,6.335400,0
2018-04-30,6.334800,6.336400,6.323300,6.337000,6.337000,0
2018-05-01,6.331800,6.332400,6.323300,6.332100,6.332100,0
2018-05-02,6.323300,6.364000,6.323300,6.332300,6.332300,0
2018-05-03,6.352500,6.369100,6.337300,6.361500,6.361500,0
2018-05-04,6.343700,6.365000,6.334700,6.352700,6.352700,0
2018-05-07,6.352700,6.367000,6.345800,6.361700,6.361700,0
2018-05-08,6.366300,6.369700,6.350100,6.366100,6.366100,0
2018-05-09,6.360700,6.381200,6.358300,6.369700,6.369700,0
2018-05-10,6.352400,6.367900,6.333000,6.361400,6.361400,0
2018-05-11,6.339200,6.348200,6.321500,6.348200,6.348200,0
2018-05-14,6.324100,6.340200,6.324100,6.333100,6.333100,0
2018-05-15,6.329300,6.378300,6.329300,6.338300,6.338300,0
2018-05-16,6.367800,6.379000,6.358600,6.376800,6.376800,0
2018-05-17,6.361500,6.370500,6.352200,6.370500,6.370500,0
2018-05-18,6.357200,6.379800,6.357200,6.366200,6.366200,0
2018-05-21,6.383200,6.395100,6.371900,6.382800,6.382800,0
2018-05-22,6.380700,6.382500,6.362900,6.381100,6.381100,0
2018-05-23,6.364900,6.390600,6.364000,6.364200,6.364200,0
2018-05-24,6.378500,6.394000,6.371000,6.388800,6.388800,0
2018-05-25,6.378600,6.392000,6.375700,6.376400,6.376400,0
2018-05-28,6.368500,6.399000,6.355800,6.368600,6.368600,0
2018-05-29,6.389300,6.421600,6.389300,6.398300,6.398300,0
2018-05-30,6.407600,6.432600,6.407600,6.416600,6.416600,0
2018-05-31,6.409000,6.418000,6.394800,6.418000,6.418000,0
2018-06-01,6.400300,6.420900,6.397700,6.409300,6.409300,0
2018-06-04,6.410400,6.422000,6.397600,6.419400,6.419400,0
2018-06-05,6.407100,6.412300,6.394300,6.407000,6.407000,0
2018-06-06,6.404900,6.405600,6.377600,6.405000,6.405000,0
2018-06-07,6.387000,6.395300,6.381800,6.387900,6.387900,0
2018-06-08,6.392000,6.412200,6.386100,6.392100,6.392100,0
2018-06-11,6.396700,6.407800,6.391500,6.405700,6.405700,0
2018-06-12,6.391800,6.408000,6.391600,6.391600,6.391600,0
2018-06-13,6.402300,6.407300,6.390300,6.400500,6.400500,0
2018-06-14,6.398100,6.403800,6.380700,6.397300,6.397300,0
2018-06-15,6.399900,6.438900,6.396000,6.404500,6.404500,0
2018-06-18,6.429400,6.442800,6.427600,6.433000,6.433000,0
2018-06-19,6.429400,6.483900,6.429400,6.438800,6.438800,0
2018-06-20,6.487700,6.488700,6.460500,6.485500,6.485500,0
2018-06-21,6.471500,6.505400,6.470500,6.471600,6.471600,0
2018-06-22,6.492100,6.506600,6.487600,6.492100,6.492100,0
2018-06-25,6.504000,6.543500,6.504000,6.504300,6.504300,0
2018-06-26,6.530000,6.581700,6.525300,6.539000,6.539000,0
2018-06-27,6.569300,6.613800,6.569300,6.578300,6.578300,0
2018-06-28,6.600800,6.630500,6.596500,6.601900,6.601900,0
2018-06-29,6.626400,6.639100,6.597800,6.627400,6.627400,0
2018-07-02,6.621800,6.668800,6.621600,6.624300,6.624300,0
2018-07-03,6.667500,6.714300,6.635500,6.666700,6.666700,0
2018-07-04,6.640200,6.643400,6.597800,6.641000,6.641000,0
2018-07-05,6.631300,6.644700,6.623600,6.631300,6.631300,0
2018-07-06,6.637800,6.664800,6.632000,6.636800,6.636800,0
2018-07-09,6.641200,6.642800,6.600100,6.639200,6.639200,0
2018-07-10,6.615600,6.638000,6.590400,6.615200,6.615200,0
2018-07-11,6.629700,6.679500,6.628900,6.631400,6.631400,0
2018-07-12,6.681200,6.701300,6.653000,6.682800,6.682800,0
2018-07-13,6.666100,6.704400,6.650800,6.665900,6.665900,0
2018-07-16,6.694200,6.704200,6.661400,6.694600,6.694600,0
2018-07-17,6.681100,6.705900,6.665500,6.691600,6.691600,0
2018-07-18,6.707000,6.723400,6.687400,6.706800,6.706800,0
2018-07-19,6.717100,6.782900,6.714400,6.717700,6.717700,0
2018-07-20,6.772900,6.809200,6.765200,6.771700,6.771700,0
2018-07-23,6.758300,6.796900,6.741700,6.758100,6.758100,0
2018-07-24,6.783000,6.825300,6.783000,6.792000,6.792000,0
2018-07-25,6.781500,6.804600,6.747200,6.790500,6.790500,0
2018-07-26,6.759700,6.791800,6.731800,6.768700,6.768700,0
2018-07-27,6.782800,6.838400,6.782800,6.782800,6.782800,0
2018-07-30,6.803700,6.838700,6.803700,6.812700,6.812700,0
2018-07-31,6.805000,6.840100,6.805000,6.814900,6.814900,0
2018-08-01,6.811800,6.830100,6.784300,6.811700,6.811700,0
2018-08-02,6.822300,6.847800,6.794900,6.822600,6.822600,0
2018-08-03,6.832800,6.892700,6.826300,6.832800,6.832800,0
2018-08-06,6.833400,6.853200,6.811400,6.833200,6.833200,0
2018-08-07,6.852900,6.861200,6.817700,6.854100,6.854100,0
2018-08-08,6.834500,6.841000,6.798000,6.833600,6.833600,0
2018-08-09,6.834800,6.837900,6.807000,6.835200,6.835200,0
2018-08-10,6.817200,6.860000,6.815500,6.817200,6.817200,0
2018-08-13,6.837200,6.890300,6.837200,6.846200,6.846200,0
2018-08-14,6.890100,6.892500,6.872000,6.889400,6.889400,0
2018-08-15,6.884700,6.933800,6.881700,6.884700,6.884700,0
2018-08-16,6.924800,6.933800,6.880000,6.933800,6.933800,0
2018-08-17,6.872500,6.892900,6.858500,6.881500,6.881500,0
2018-08-20,6.876500,6.878100,6.839500,6.876600,6.876600,0
2018-08-21,6.847800,6.857000,6.824300,6.856800,6.856800,0
2018-08-22,6.845900,6.848300,6.830300,6.845500,6.845500,0
2018-08-23,6.841000,6.877600,6.830800,6.843200,6.843200,0
2018-08-24,6.876700,6.889700,6.806400,6.877500,6.877500,0
2018-08-27,6.797000,6.825900,6.792900,6.800600,6.800600,0
2018-08-28,6.810500,6.821400,6.790700,6.813300,6.813300,0
2018-08-29,6.802300,6.828400,6.799500,6.804200,6.804200,0
2018-08-30,6.818700,6.844000,6.817400,6.818700,6.818700,0
2018-08-31,6.843200,6.845500,6.825100,6.843100,6.843100,0
2018-09-03,6.832400,6.841400,6.812800,6.834600,6.834600,0
2018-09-04,6.822800,6.844100,6.797500,6.822100,6.822100,0
2018-09-05,6.841400,6.844500,6.826600,6.842500,6.842500,0
2018-09-06,6.829600,6.840100,6.818300,6.830000,6.830000,0
2018-09-07,6.835800,6.849100,6.826200,6.834400,6.834400,0
2018-09-10,6.833800,6.865300,6.833800,6.839100,6.839100,0
2018-09-11,6.855100,6.877500,6.852000,6.855300,6.855300,0
2018-09-12,6.872500,6.878300,6.851500,6.874400,6.874400,0
2018-09-13,6.859900,6.862600,6.824300,6.859900,6.859900,0
2018-09-14,6.843600,6.867400,6.837100,6.842900,6.842900,0
2018-09-17,6.865800,6.877500,6.855100,6.865600,6.865600,0
2018-09-18,6.855900,6.877800,6.853400,6.855500,6.855500,0
2018-09-19,6.861000,6.865000,6.846500,6.860200,6.860200,0
2018-09-20,6.847100,6.856700,6.832000,6.846900,6.846900,0
2018-09-21,6.845800,6.860500,6.829500,6.845900,6.845900,0
2018-09-24,6.856100,6.858600,6.842300,6.856700,6.856700,0
2018-09-25,6.873400,6.879800,6.852300,6.873400,6.873400,0
2018-09-26,6.866300,6.878900,6.863600,6.866300,6.866300,0
2018-09-27,6.877500,6.891000,6.868400,6.876100,6.876100,0
2018-09-28,6.880300,6.889400,6.862500,6.880300,6.880300,0
2018-10-01,6.868000,6.868000,6.858900,6.867900,6.867900,0
2018-10-02,6.858900,6.867900,6.858900,6.867900,6.867900,0
2018-10-03,6.858900,6.868000,6.858900,6.867900,6.867900,0
2018-10-04,6.858900,6.867900,6.858900,6.867800,6.867800,0
2018-10-05,6.867900,6.867900,6.867900,6.867900,6.867900,0
2018-10-08,6.858900,6.932300,6.858900,6.858900,6.858900,0
2018-10-09,6.920800,6.929800,6.904100,6.929800,6.929800,0
2018-10-10,6.912800,6.925100,6.907300,6.921800,6.921800,0
2018-10-11,6.914300,6.931800,6.885800,6.923300,6.923300,0
2018-10-12,6.888600,6.928000,6.888600,6.888600,6.888600,0
2018-10-15,6.921500,6.929100,6.908800,6.921200,6.921200,0
2018-10-16,6.915800,6.925000,6.901300,6.915900,6.915900,0
