"Date","Price","Open","High","Low","Vol.","Change %"
"12/24/2021","20,045.00","20,130.00","20,100.00","20,100.00","5.28K","0.12%"
"12/23/2021","20,021.00","20,050.00","20,040.00","20,050.00","10.94K","0.35%"
"12/22/2021","19,951.00","19,900.00","19,850.00","19,855.00","13.94K","1.71%"
"12/21/2021","19,615.00","19,565.00","19,560.00","19,565.00","14.15K","1.42%"
"12/20/2021","19,340.00","19,260.00","19,235.00","19,240.00","11.55K","-1.57%"
"12/17/2021","19,648.00","19,710.00","19,695.00","19,700.00","15.77K","0.12%"
"12/16/2021","19,624.00","19,510.00","19,500.00","19,500.00","22.53K","2.66%"
"12/15/2021","19,116.00","19,275.00","19,250.00","19,275.00","20.56K","-1.89%"
"12/14/2021","19,485.00","19,660.00","19,650.00","19,660.00","15.39K","-1.15%"
"12/13/2021","19,711.00","19,775.00","19,775.00","19,775.00","14.14K","-0.18%"
"12/10/2021","19,746.00","19,850.00","19,820.00","19,820.00","14.18K","-0.65%"
"12/09/2021","19,875.00","19,830.00","19,820.00","19,830.00","13.40K","-1.75%"
"12/08/2021","20,230.00","20,275.00","20,250.00","20,275.00","12.67K","0.20%"
"12/07/2021","20,189.00","20,110.00","20,060.00","20,110.00","20.95K","1.86%"
"12/06/2021","19,820.00","19,875.00","19,825.00","19,875.00","15.58K","-1.05%"
"12/03/2021","20,030.00","20,150.00","20,100.00","20,150.00","20.17K","0.39%"
"12/02/2021","19,953.00","20,050.00","20,020.00","20,030.00","15.21K","0.04%"
"12/01/2021","19,946.00","20,300.00","20,250.00","20,300.00","18.66K","0.25%"
"11/30/2021","19,897.00","20,140.00","20,100.00","20,125.00","21.67K","-1.21%"
"11/29/2021","20,141.00","20,150.00","20,125.00","20,150.00","17.93K","1.23%"
"11/26/2021","19,897.00","20,150.00","20,050.00","20,075.00","26.99K","-3.73%"
"11/25/2021","20,667.00","20,875.00","20,825.00","20,850.00","14.97K","-0.86%"
"11/24/2021","20,846.00","21,050.00","21,000.00","21,050.00","34.87K","2.44%"
"11/23/2021","20,349.00","20,450.00","20,420.00","20,420.00","19.03K","0.06%"
"11/22/2021","20,336.00","20,125.00","20,075.00","20,125.00","16.41K","1.46%"
"11/19/2021","20,044.00","19,825.00","19,830.00","19,825.00","26.40K","2.06%"
"11/18/2021","19,639.00","19,200.00","19,175.00","19,200.00","15.63K","1.47%"
"11/17/2021","19,355.00","19,470.00","19,450.00","19,460.00","14.83K","-0.20%"
"11/16/2021","19,394.00","19,550.00","19,525.00","19,550.00","19.16K","-1.02%"
"11/15/2021","19,594.00","19,800.00","19,750.00","19,800.00","16.07K","-1.93%"
"11/12/2021","19,979.00","19,775.00","19,725.00","19,725.00","16.92K","1.11%"
"11/11/2021","19,759.00","19,715.00","19,710.00","19,715.00","13.99K","0.03%"
"11/10/2021","19,754.00","19,600.00","19,500.00","19,550.00","16.45K","1.82%"
"11/09/2021","19,401.00","19,635.00","19,625.00","19,635.00","12.77K","-1.22%"
"11/08/2021","19,640.00","19,600.00","19,550.00","19,575.00","15.29K","1.06%"
"11/05/2021","19,434.00","19,225.00","19,200.00","19,225.00","13.77K","1.53%"
"11/04/2021","19,141.00","19,470.00","19,430.00","19,450.00","15.48K","-0.11%"
"11/03/2021","19,162.00","19,700.00","19,690.00","19,700.00","20.20K","-2.24%"
"11/02/2021","19,601.00","19,700.00","19,670.00","19,680.00","16.68K","-0.51%"
"11/01/2021","19,702.00","19,500.00","19,460.00","19,470.00","16.19K","1.31%"
"10/29/2021","19,448.00","19,360.00","19,300.00","19,310.00","21.87K","-0.64%"
"10/28/2021","19,574.00","19,690.00","19,670.00","19,690.00","17.79K","0.83%"
"10/27/2021","19,412.00","19,675.00","19,650.00","19,640.00","29.54K","-3.38%"
"10/26/2021","20,091.00","20,400.00","20,350.00","20,375.00","24.08K","-1.06%"
"10/25/2021","20,306.00","20,030.00","20,020.00","20,030.00","16.35K","2.87%"
"10/22/2021","19,739.00","20,275.00","20,210.00","20,220.00","20.49K","-0.96%"
"10/21/2021","19,930.00","20,500.00","20,475.00","20,475.00","32.32K","-4.93%"
"10/20/2021","20,963.00","20,000.00","19,955.00","19,960.00","29.83K","4.55%"
"10/19/2021","20,050.00","20,450.00","20,400.00","20,450.00","33.77K","0.27%"
"10/18/2021","19,997.00","20,200.00","20,150.00","20,175.00","21.18K","-0.11%"
"10/15/2021","20,020.00","19,900.00","19,825.00","19,830.00","29.20K","3.76%"
"10/14/2021","19,294.00","19,265.00","19,270.00","19,260.00","18.25K","1.99%"
"10/13/2021","18,918.00","19,200.00","19,190.00","19,190.00","14.61K","-0.32%"
"10/12/2021","18,978.00","19,350.00","19,330.00","19,350.00","15.73K","-0.74%"
"10/11/2021","19,119.00","19,380.00","19,360.00","19,370.00","18.40K","-0.53%"
"10/08/2021","19,221.00","18,890.00","18,870.00","18,890.00","27.71K","5.24%"
"10/07/2021","18,264.00","18,240.00","18,250.00","18,240.00","14.97K","1.06%"
"10/06/2021","18,072.00","18,100.00","18,090.00","18,100.00","9.51K","-0.27%"
"10/05/2021","18,121.00","17,845.00","17,850.00","17,810.00","12.24K","1.10%"
"10/04/2021","17,924.00","18,125.00","18,100.00","18,125.00","13.30K","-0.26%"
"10/01/2021","17,971.00","18,100.00","18,080.00","18,100.00","11.97K","0.20%"
"09/30/2021","17,936.00","18,170.00","18,100.00","18,100.00","19.54K","-2.21%"
"09/29/2021","18,342.00","18,600.00","18,555.00","18,555.00","21.27K","-1.20%"
"09/28/2021","18,564.00","18,610.00","18,585.00","18,600.00","17.46K","-2.02%"
"09/27/2021","18,946.00","18,900.00","18,910.00","18,870.00","15.60K","-2.27%"
"09/24/2021","19,387.00","19,150.00","19,100.00","19,125.00","14.90K","0.19%"
"09/23/2021","19,351.00","19,250.00","19,230.00","19,235.00","17.48K","0.68%"
"09/22/2021","19,221.00","19,060.00","19,045.00","19,050.00","20.23K","2.08%"
"09/21/2021","18,830.00","18,930.00","18,910.00","18,920.00","17.55K","-1.19%"
"09/20/2021","19,056.00","19,050.00","19,025.00","19,050.00","18.17K","-1.56%"
"09/17/2021","19,358.00","20,000.00","19,975.00","20,000.00","28.10K","-0.22%"
"09/16/2021","19,401.00","19,550.00","19,475.00","19,485.00","22.03K","-3.07%"
"09/15/2021","20,016.00","19,840.00","19,825.00","19,840.00","24.77K","2.00%"
"09/14/2021","19,623.00","19,600.00","19,600.00","19,600.00","18.56K","-0.52%"
"09/13/2021","19,726.00","19,880.00","19,850.00","19,880.00","25.92K","-3.27%"
"09/10/2021","20,392.00","20,425.00","20,350.00","20,375.00","28.90K","1.00%"
"09/09/2021","20,190.00","20,155.00","20,150.00","20,155.00","30.94K","2.42%"
"09/08/2021","19,713.00","19,740.00","19,705.00","19,705.00","18.00K","1.06%"
"09/07/2021","19,506.00","19,550.00","19,525.00","19,550.00","15.74K","-0.75%"
"09/06/2021","19,654.00","19,620.00","19,610.00","19,620.00","14.50K","-0.68%"
"09/03/2021","19,789.00","19,432.50","19,942.50","19,292.50","22.03K","1.67%"
"09/02/2021","19,464.00","19,375.00","19,562.50","19,157.50","18.24K","0.68%"
"09/01/2021","19,332.00","19,580.00","19,617.50","19,252.50","20.76K","-1.10%"
"08/31/2021","19,547.00","19,582.50","19,807.50","19,455.00","34.72K","2.82%"
"08/27/2021","19,011.00","18,810.00","19,055.00","18,632.50","19.10K","1.27%"
"08/26/2021","18,772.00","19,202.50","19,247.50","18,735.00","18.09K","-2.08%"
"08/25/2021","19,170.00","19,042.50","19,282.50","18,970.00","16.86K","0.50%"
"08/24/2021","19,074.00","18,865.00","19,247.50","18,800.00","16.55K","0.96%"
"08/23/2021","18,893.00","18,457.50","19,032.50","18,447.50","17.92K","2.33%"
"08/20/2021","18,463.00","18,410.00","18,682.50","18,365.00","19.56K","0.42%"
"08/19/2021","18,385.00","18,920.00","18,957.50","18,345.00","32.37K","-2.66%"
"08/18/2021","18,887.00","19,207.50","19,362.50","18,840.00","23.10K","-1.59%"
"08/17/2021","19,193.00","19,557.50","19,692.50","19,092.50","23.18K","-1.62%"
"08/16/2021","19,510.00","19,640.00","19,692.50","19,465.00","11.19K","-0.74%"
"08/13/2021","19,656.00","19,645.00","19,757.50","19,540.00","17.36K","-0.11%"
"08/12/2021","19,678.00","19,347.50","19,765.00","19,342.50","24.34K","1.60%"
"08/11/2021","19,368.00","18,870.00","19,467.50","18,677.50","20.08K","2.20%"
"08/10/2021","18,952.00","18,607.50","18,977.50","18,597.50","19.60K","1.78%"
"08/09/2021","18,620.00","19,152.50","19,175.00","18,537.50","20.93K","-3.09%"
"08/06/2021","19,214.00","19,380.00","19,567.50","19,170.00","13.63K","-1.32%"
"08/05/2021","19,472.00","19,262.50","19,557.50","19,150.00","18.99K","1.19%"
"08/04/2021","19,243.00","19,360.00","19,475.00","19,212.50","14.34K","-0.75%"
"08/03/2021","19,388.00","19,475.00","19,500.00","19,130.00","21.17K","-0.66%"
"08/02/2021","19,516.00","19,547.50","19,757.50","19,325.00","17.80K","-0.18%"
"07/30/2021","19,552.00","19,880.00","19,957.50","19,415.00","24.62K","-1.43%"
"07/29/2021","19,835.00","19,560.00","19,907.50","19,552.50","20.87K","1.49%"
"07/28/2021","19,543.00","19,360.00","19,782.50","19,360.00","15.94K","0.96%"
"07/27/2021","19,357.00","19,680.00","19,792.50","19,220.00","23.07K","-1.83%"
"07/26/2021","19,717.00","19,477.50","19,777.50","19,390.00","17.09K","1.78%"
"07/23/2021","19,372.00","18,862.50","19,497.50","18,842.50","16.63K","2.38%"
"07/22/2021","18,922.00","18,617.50","18,952.50","18,520.00","18.68K","1.84%"
"07/21/2021","18,580.00","18,675.00","18,687.50","18,277.50","13.76K","-0.56%"
"07/20/2021","18,684.00","18,430.00","18,692.50","18,402.50","20.25K","1.20%"
"07/19/2021","18,462.00","19,080.00","19,157.50","18,355.00","25.84K","-3.19%"
"07/16/2021","19,070.00","18,742.50","19,212.50","18,692.50","23.00K","1.61%"
"07/15/2021","18,768.00","18,552.50","18,807.50","18,437.50","12.95K","1.01%"
"07/14/2021","18,581.00","18,665.00","18,817.50","18,520.00","13.54K","-1.05%"
"07/13/2021","18,778.00","18,692.50","18,855.00","18,477.50","18.02K","0.53%"
"07/12/2021","18,679.00","18,760.00","18,827.50","18,465.00","14.86K","-0.36%"
"07/09/2021","18,747.00","18,375.00","18,775.00","18,310.00","22.04K","2.25%"
"07/08/2021","18,334.00","18,307.50","18,427.50","18,165.00","15.50K","0.13%"
"07/07/2021","18,310.00","18,027.50","18,460.00","17,990.00","18.12K","1.76%"
"07/06/2021","17,994.00","18,440.00","18,615.00","17,935.00","28.14K","-2.27%"
"07/05/2021","18,412.00","18,315.00","18,512.50","18,250.00","8.64K","0.38%"
"07/02/2021","18,342.00","18,122.50","18,442.50","17,925.00","16.37K","1.31%"
"07/01/2021","18,105.00","18,242.50","18,312.50","18,012.50","14.86K","-0.60%"
"06/30/2021","18,214.00","18,387.50","18,565.00","18,182.50","15.64K","-0.78%"
"06/29/2021","18,358.00","18,272.50","18,412.50","18,115.00","14.44K","0.32%"
"06/28/2021","18,299.00","18,560.00","18,597.50","18,215.00","18.30K","-1.21%"
"06/25/2021","18,523.00","18,450.00","18,587.50","18,415.00","22.06K","0.63%"
"06/24/2021","18,407.00","18,067.50","18,497.50","17,902.50","29.34K","1.90%"
"06/23/2021","18,064.00","17,767.50","18,077.50","17,720.00","15.97K","1.80%"
"06/22/2021","17,744.00","17,477.50","17,827.50","17,430.00","18.36K","1.68%"
"06/21/2021","17,450.00","17,197.50","17,547.50","17,170.00","14.55K","1.73%"
"06/18/2021","17,154.00","17,190.00","17,445.00","17,107.50","14.91K","-0.12%"
"06/17/2021","17,174.00","17,350.00","17,512.50","17,095.00","19.26K","-2.69%"
"06/16/2021","17,649.00","17,590.00","17,707.50","17,427.50","17.37K","-0.51%"
"06/15/2021","17,739.00","18,440.00","18,455.00","17,530.00","34.70K","-4.01%"
"06/14/2021","18,480.00","18,300.00","18,492.50","18,242.50","9.87K","1.39%"
"06/11/2021","18,227.00","18,212.50","18,427.50","18,177.50","14.93K","-0.31%"
"06/10/2021","18,283.00","18,097.50","18,327.50","17,797.50","19.33K","0.81%"
"06/09/2021","18,136.00","17,967.50","18,195.00","17,957.50","15.00K","1.08%"
"06/08/2021","17,942.00","17,967.50","18,057.50","17,745.00","13.63K","0.28%"
"06/07/2021","17,892.00","18,005.00","18,030.00","17,655.00","10.72K","-0.71%"
"06/04/2021","18,020.00","17,935.00","18,180.00","17,797.50","13.76K","0.72%"
"06/03/2021","17,891.00","18,227.50","18,472.50","17,757.50","18.63K","-1.89%"
"06/02/2021","18,236.00","18,127.50","18,365.00","18,065.00","13.01K","0.58%"
"06/01/2021","18,130.00","18,180.00","18,407.50","18,005.00","23.06K","0.09%"
"05/28/2021","18,113.00","18,050.00","18,232.50","17,772.50","23.07K","1.20%"
"05/27/2021","17,898.00","17,280.00","18,207.50","17,132.50","19.78K","3.53%"
"05/26/2021","17,288.00","17,090.00","17,360.00","17,047.50","12.13K","1.46%"
"05/25/2021","17,040.00","17,162.50","17,225.00","16,997.50","13.31K","-0.46%"
"05/24/2021","17,118.00","16,745.00","17,227.50","16,627.50","11.79K","1.95%"
"05/21/2021","16,791.00","17,087.50","17,187.50","16,657.50","17.85K","-2.08%"
"05/20/2021","17,148.00","17,300.00","17,470.00","17,070.00","13.42K","-1.00%"
"05/19/2021","17,322.00","17,990.00","18,087.50","17,285.00","23.68K","-3.60%"
"05/18/2021","17,968.00","17,935.00","18,217.50","17,930.00","20.40K","0.32%"
"05/17/2021","17,911.00","17,660.00","17,945.00","17,540.00","14.88K","2.09%"
"05/14/2021","17,544.00","17,330.00","17,695.00","17,070.00","14.78K","1.28%"
"05/13/2021","17,323.00","17,770.00","17,782.50","17,152.50","19.52K","-2.66%"
"05/12/2021","17,797.00","17,970.00","18,177.50","17,675.00","15.09K","-0.77%"
"05/11/2021","17,936.00","17,695.00","18,055.00","17,620.00","17.22K","0.98%"
"05/10/2021","17,762.00","18,172.50","18,257.50","17,627.50","27.29K","-1.77%"
"05/07/2021","18,082.00","17,937.50","18,112.50","17,765.00","16.36K","0.81%"
"05/06/2021","17,937.00","17,840.00","18,032.50","17,435.00","18.44K","0.23%"
"05/05/2021","17,896.00","17,747.50","18,032.50","17,712.50","12.88K","1.28%"
"05/04/2021","17,669.00","17,665.00","17,992.50","17,580.00","17.37K","-0.03%"
"04/30/2021","17,674.00","17,315.00","17,697.50","17,222.50","18.49K","2.42%"
"04/29/2021","17,257.00","17,420.00","17,587.50","17,172.50","20.37K","-0.99%"
"04/28/2021","17,429.00","16,952.50","17,437.50","16,847.50","24.17K","2.75%"
"04/27/2021","16,963.00","16,685.00","16,997.50","16,657.50","21.13K","1.78%"
"04/26/2021","16,666.00","16,387.50","16,697.50","16,315.00","11.47K","1.65%"
"04/23/2021","16,395.00","16,012.50","16,410.00","15,927.50","12.36K","2.07%"
"04/22/2021","16,063.00","16,225.00","16,232.50","15,960.00","12.25K","-0.84%"
"04/21/2021","16,199.00","15,990.00","16,272.50","15,982.50","13.70K","1.00%"
"04/20/2021","16,038.00","16,185.00","16,322.50","15,947.50","14.33K","-0.51%"
"04/19/2021","16,121.00","16,235.00","16,235.00","16,012.50","10.86K","-1.48%"
"04/16/2021","16,363.00","16,355.00","16,482.50","16,110.00","11.75K","-0.01%"
"04/15/2021","16,364.00","16,350.00","16,412.50","16,062.50","14.71K","-0.09%"
"04/14/2021","16,378.00","16,117.50","16,397.50","16,047.50","10.90K","1.34%"
"04/13/2021","16,161.00","16,170.00","16,285.00","16,052.50","11.60K","0.17%"
"04/12/2021","16,134.00","16,667.50","16,687.50","16,127.50","12.79K","-2.97%"
"04/09/2021","16,628.00","16,800.00","16,862.50","16,547.50","12.64K","-1.19%"
"04/08/2021","16,828.00","16,647.50","16,872.50","16,465.00","13.82K","1.15%"
"04/07/2021","16,636.00","16,725.00","16,775.00","16,590.00","10.99K","-0.62%"
"04/06/2021","16,740.00","16,372.50","16,792.50","16,327.50","20.18K","3.24%"
"04/01/2021","16,214.00","16,150.00","16,245.00","15,947.50","13.25K","0.91%"
"03/31/2021","16,068.00","15,955.00","16,177.50","15,872.50","11.36K","0.75%"
"03/30/2021","15,948.00","16,200.00","16,395.00","15,847.50","15.30K","-1.65%"
"03/29/2021","16,216.00","16,410.00","16,457.50","16,112.50","8.42K","-1.06%"
"03/26/2021","16,389.00","16,182.50","16,445.00","16,152.50","9.03K","1.47%"
"03/25/2021","16,152.00","16,147.50","16,232.50","15,945.00","10.93K","-0.23%"
"03/24/2021","16,190.00","16,102.50","16,245.00","16,055.00","8.04K","0.25%"
"03/23/2021","16,149.00","16,450.00","16,677.50","16,025.00","15.38K","-1.91%"
"03/22/2021","16,463.00","16,230.00","16,547.50","16,157.50","10.51K","1.01%"
"03/19/2021","16,299.00","15,995.00","16,332.50","15,802.50","13.60K","1.64%"
"03/18/2021","16,036.00","16,182.50","16,332.50","16,012.50","9.79K","-0.22%"
"03/17/2021","16,071.00","16,130.00","16,205.00","15,940.00","12.27K","-0.50%"
"03/16/2021","16,151.00","16,182.50","16,320.00","16,025.00","17.66K","-0.39%"
"03/15/2021","16,214.00","16,025.00","16,375.00","15,852.50","17.31K","1.26%"
"03/12/2021","16,013.00","16,315.00","16,327.50","15,907.50","14.23K","-1.39%"
"03/11/2021","16,239.00","16,117.50","16,535.00","16,057.50","16.41K","1.18%"
"03/10/2021","16,050.00","16,127.50","16,350.00","15,930.00","16.11K","-0.20%"
"03/09/2021","16,082.00","16,380.00","16,412.50","15,670.00","20.24K","-1.58%"
"03/08/2021","16,340.00","16,540.00","16,627.50","16,067.50","18.72K","-0.52%"
"03/05/2021","16,425.00","15,930.00","16,685.00","15,902.50","29.58K","1.81%"
"03/04/2021","16,133.00","17,222.50","17,470.00","15,952.50","44.65K","-7.37%"
"03/03/2021","17,417.00","18,682.50","18,732.50","17,220.00","53.13K","-6.72%"
"03/02/2021","18,672.00","18,647.50","18,722.50","18,280.00","24.66K","-0.05%"
"03/01/2021","18,682.00","18,672.50","18,887.50","18,505.00","17.23K","0.57%"
"02/26/2021","18,577.00","18,875.00","19,127.50","18,517.50","29.63K","-3.25%"
"02/25/2021","19,202.00","19,895.00","19,965.00","18,745.00","27.85K","-2.57%"
"02/24/2021","19,709.00","19,367.50","19,882.50","19,107.50","19.23K","1.84%"
"02/23/2021","19,352.00","19,525.00","19,895.00","18,995.00","28.11K","-0.72%"
"02/22/2021","19,493.00","19,727.50","20,107.50","19,315.00","34.84K","-0.48%"
"02/19/2021","19,588.00","19,192.50","19,807.50","19,092.50","36.23K","2.30%"
"02/18/2021","19,148.00","18,767.50","19,207.50","18,730.00","24.46K","2.07%"
"02/17/2021","18,760.00","18,805.00","18,837.50","18,677.50","9.26K","-0.29%"
"02/16/2021","18,814.00","18,622.50","18,857.50","18,515.00","7.72K","1.03%"
"02/15/2021","18,623.00","18,625.00","18,787.50","18,585.00","8.04K","0.29%"
"02/12/2021","18,569.00","18,600.00","18,642.50","18,262.50","11.61K","-0.27%"
"02/11/2021","18,620.00","18,635.00","18,717.50","18,572.50","10.27K","-0.25%"
"02/10/2021","18,666.00","18,352.50","18,717.50","18,245.00","16.99K","1.61%"
"02/09/2021","18,370.00","18,195.00","18,417.50","18,117.50","14.14K","1.12%"
"02/08/2021","18,167.00","18,102.50","18,190.00","18,042.50","9.58K","0.77%"
"02/05/2021","18,029.00","17,637.50","18,117.50","17,637.50","16.60K","2.17%"
"02/04/2021","17,646.00","17,640.00","17,720.00","17,482.50","13.76K","0.01%"
"02/03/2021","17,645.00","17,750.00","17,822.50","17,522.50","14.49K","-0.29%"
"02/02/2021","17,697.00","17,890.00","17,935.00","17,657.50","14.45K","-0.91%"
"02/01/2021","17,860.00","17,700.00","17,965.00","17,692.50","17.08K","0.96%"
"01/29/2021","17,691.00","17,780.00","18,010.00","17,520.00","22.64K","-0.61%"
"01/28/2021","17,800.00","17,785.00","17,972.50","17,562.50","18.78K","-0.65%"
"01/27/2021","17,916.00","18,117.50","18,185.00","17,687.50","15.31K","-0.78%"
"01/26/2021","18,057.00","18,282.50","18,355.00","18,037.50","11.23K","-1.06%"
"01/25/2021","18,250.00","18,212.50","18,477.50","18,112.50","12.74K","-0.10%"
"01/22/2021","18,269.00","18,365.00","18,407.50","17,860.00","21.76K","-0.68%"
"01/21/2021","18,395.00","18,210.00","18,510.00","18,200.00","21.58K","0.95%"
"01/20/2021","18,222.00","18,210.00","18,262.50","18,022.50","12.28K","0.04%"
"01/19/2021","18,215.00","18,132.50","18,405.00","17,952.50","14.64K","0.88%"
"01/18/2021","18,056.00","18,005.00","18,237.50","18,005.00","10.65K","0.27%"
"01/15/2021","18,007.00","18,322.50","18,452.50","17,792.50","24.04K","-1.50%"
"01/14/2021","18,281.00","17,697.50","18,397.50","17,605.00","23.37K","3.41%"
"01/13/2021","17,678.00","17,782.50","17,870.00","17,500.00","21.16K","0.06%"
"01/12/2021","17,668.00","17,172.50","17,715.00","17,157.50","19.08K","3.41%"
"01/11/2021","17,086.00","17,525.00","17,632.50","17,037.50","24.40K","-3.29%"
"01/08/2021","17,667.00","18,095.00","18,167.50","17,467.50","17.54K","-2.44%"
"01/07/2021","18,109.00","17,792.50","18,195.00","17,757.50","25.17K","1.89%"
"01/06/2021","17,773.00","17,767.50","17,937.50","17,517.50","22.14K","0.51%"
"01/05/2021","17,682.00","17,387.50","17,757.50","17,327.50","16.02K","1.60%"
"01/04/2021","17,404.00","16,660.00","17,505.00","16,660.00","25.29K","4.76%"
"12/31/2020","16,613.00","16,790.00","16,872.50","16,562.50","7.95K","-0.99%"
"12/30/2020","16,779.00","16,892.50","16,982.50","16,715.00","11.05K","-0.89%"
"12/29/2020","16,930.00","17,237.50","17,405.00","16,857.50","15.42K","-0.37%"
"12/24/2020","16,993.00","16,887.50","17,130.00","16,797.50","8.69K","0.71%"
"12/23/2020","16,874.00","16,682.50","16,965.00","16,295.00","16.39K","1.56%"
"12/22/2020","16,614.00","17,315.00","17,430.00","16,582.50","24.17K","-3.78%"
"12/21/2020","17,267.00","17,465.00","17,805.00","17,087.50","27.11K","-1.24%"
"12/18/2020","17,484.00","17,490.00","17,717.50","17,430.00","11.64K","-0.19%"
"12/17/2020","17,517.00","17,412.50","17,665.00","17,312.50","20.26K","0.61%"
"12/16/2020","17,411.00","17,635.00","17,727.50","17,282.50","19.68K","-0.94%"
"12/15/2020","17,577.00","17,592.50","17,877.50","17,482.50","21.27K","-0.07%"
"12/14/2020","17,590.00","17,355.00","17,782.50","17,282.50","23.28K","1.77%"
"12/11/2020","17,284.00","17,445.00","17,662.50","17,132.50","24.21K","-0.84%"
"12/10/2020","17,430.00","16,667.50","17,497.50","16,610.00","30.75K","4.35%"
"12/09/2020","16,703.00","16,387.50","16,835.00","16,362.50","24.80K","1.86%"
"12/08/2020","16,398.00","16,327.50","16,530.00","16,282.50","15.06K","0.15%"
"12/07/2020","16,373.00","16,365.00","16,457.50","16,292.50","12.57K","-0.16%"
"12/04/2020","16,399.00","15,962.50","16,417.50","15,887.50","20.46K","2.79%"
"12/03/2020","15,954.00","15,985.00","16,042.50","15,825.00","13.59K","-0.29%"
"12/02/2020","16,000.00","16,215.00","16,265.00","15,827.50","20.93K","-1.71%"
"12/01/2020","16,278.00","16,065.00","16,287.50","15,967.50","17.91K","1.53%"
"11/30/2020","16,033.00","16,412.50","16,520.00","15,995.00","19.58K","-2.56%"
"11/27/2020","16,455.00","16,285.00","16,487.50","16,265.00","21.43K","1.12%"
"11/26/2020","16,272.00","16,107.50","16,312.50","16,020.00","16.13K","1.33%"
"11/25/2020","16,058.00","16,262.50","16,297.50","15,940.00","19.96K","-1.13%"
"11/24/2020","16,242.00","16,042.50","16,260.00","16,000.00","25.72K","1.93%"
"11/23/2020","15,935.00","16,160.00","16,237.50","15,895.00","18.83K","-1.34%"
"11/20/2020","16,151.00","15,870.00","16,167.50","15,772.50","19.45K","2.00%"
"11/19/2020","15,834.00","15,720.00","15,927.50","15,620.00","11.31K","0.16%"
"11/18/2020","15,809.00","15,890.00","15,915.00","15,727.50","16.00K","-0.82%"
"11/17/2020","15,939.00","15,927.50","15,950.00","15,657.50","26.35K","0.28%"
"11/16/2020","15,894.00","15,952.50","16,150.00","15,815.00","17.60K","0.01%"
"11/13/2020","15,892.00","15,912.50","15,987.50","15,725.00","13.17K","-0.28%"
"11/12/2020","15,936.00","15,972.50","16,087.50","15,870.00","14.63K","-0.22%"
"11/11/2020","15,971.00","15,915.00","16,022.50","15,710.00","21.75K","0.43%"
"11/10/2020","15,903.00","15,752.50","15,942.50","15,635.00","14.39K","0.95%"
"11/09/2020","15,754.00","15,470.00","15,947.50","15,445.00","29.42K","2.55%"
"11/06/2020","15,362.00","15,545.00","15,652.50","15,267.50","17.02K","-1.28%"
"11/05/2020","15,561.00","15,382.50","15,587.50","15,247.50","12.36K","1.40%"
"11/04/2020","15,346.00","15,315.00","15,460.00","14,932.50","15.17K","-0.11%"
"11/03/2020","15,363.00","15,235.00","15,440.00","15,182.50","13.70K","1.34%"
"11/02/2020","15,160.00","15,145.00","15,285.00","15,045.00","11.97K","0.03%"
"10/30/2020","15,156.00","15,542.50","15,602.50","15,142.50","22.51K","-2.42%"
"10/29/2020","15,532.00","15,737.50","15,980.00","15,335.00","25.31K","-1.28%"
"10/28/2020","15,733.00","15,865.00","16,307.50","15,642.50","31.77K","-1.09%"
"10/27/2020","15,906.00","15,625.00","15,940.00","15,582.50","11.85K","1.59%"
"10/26/2020","15,657.00","15,592.50","15,672.50","15,362.50","13.51K","-0.35%"
"10/23/2020","15,712.00","15,787.50","15,895.00","15,557.50","16.65K","-0.66%"
"10/22/2020","15,817.00","15,880.00","15,880.00","15,707.50","14.23K","-0.43%"
"10/21/2020","15,886.00","16,022.50","16,130.00","15,785.00","19.03K","-0.86%"
"10/20/2020","16,023.00","15,647.50","16,062.50","15,620.00","19.17K","2.16%"
"10/19/2020","15,684.00","15,665.00","15,812.50","15,612.50","14.12K","0.20%"
"10/16/2020","15,652.00","15,425.00","15,732.50","15,382.50","14.00K","1.49%"
"10/15/2020","15,422.00","15,502.50","15,585.00","15,302.50","21.85K","0.53%"
"10/14/2020","15,341.00","15,042.50","15,605.00","14,990.00","14.66K","2.00%"
"10/13/2020","15,040.00","15,175.00","15,257.50","14,990.00","13.36K","-0.80%"
"10/12/2020","15,162.00","15,157.50","15,287.50","15,045.00","15.40K","-0.39%"
"10/09/2020","15,221.00","14,657.50","15,265.00","14,657.50","21.42K","3.81%"
"10/08/2020","14,662.00","14,575.00","14,827.50","14,527.50","11.69K","0.40%"
"10/07/2020","14,604.00","14,442.50","14,707.50","14,417.50","14.26K","0.58%"
"10/06/2020","14,520.00","14,595.00","14,742.50","14,482.50","9.62K","-0.85%"
"10/05/2020","14,644.00","14,355.00","14,655.00","14,245.00","11.19K","1.57%"
"10/02/2020","14,418.00","14,337.50","14,522.50","14,047.50","11.15K","0.52%"
"10/01/2020","14,343.00","14,495.00","14,642.50","14,207.50","13.65K","-1.20%"
"09/30/2020","14,517.00","14,437.50","14,595.00","14,275.00","11.85K","0.42%"
"09/29/2020","14,456.00","14,497.50","14,642.50","14,355.00","14.24K","-0.33%"
"09/28/2020","14,504.00","14,357.50","14,555.00","14,247.50","13.11K","1.68%"
"09/25/2020","14,264.00","14,337.50","14,477.50","14,240.00","14.07K","0.01%"
"09/24/2020","14,262.00","14,362.50","14,397.50","14,127.50","21.07K","-1.17%"
"09/23/2020","14,431.00","14,710.00","14,710.00","14,335.00","17.45K","-1.20%"
"09/22/2020","14,606.00","14,542.50","14,685.00","14,472.50","11.98K","0.45%"
