Open,Close,High,Low,Volume,Date
0,8802.35,8802.85,8802,844.00,04/12/23
0,8837.35,8837.5,8837,587.00,04/11/23
0,8835.75,8845.15,8835.5,613.00,04/06/23
0,8776,8780,8776,646.00,04/05/23
0,8927.5,8930,8927.25,681.00,04/04/23
0,8916.85,8966.25,8916.85,1,155.00,04/03/23
0,8935,8935,8933.75,699.00,03/31/23
0,9040,9040,9037.75,1,265.00,03/30/23
0,9049.5,9052,9049.25,820.00,03/29/23
0,8933.35,8933.85,8933,759.00,03/28/23
0,8875.35,8880.15,8875,626.00,03/27/23
0,8926.85,8929,8926.3,837.00,03/24/23
0,8916,8916.25,8912.5,779.00,03/23/23
0,8880.05,8881.25,8880,926.00,03/22/23
0,8760.85,8828,8760.85,680.00,03/21/23
0,8701.1,8701.1,8676,567.00,03/20/23
0,8620.35,8628.15,8620,806.00,03/17/23
0,8508.6,8535,8508.6,1,189.00,03/16/23
0,8522.5,8523,8522.25,506.00,03/15/23
0,8808.85,8905,8808.85,1,703.00,03/14/23
0,8650.75,8651,8650.25,4,082.00,03/13/23
0,8752.35,8752.75,8752.25,819.00,03/10/23
0,8807.85,8810,8807,676.00,03/09/23
0,8810,8810.25,8809.5,1,270.00,03/08/23
0,8823,8823.25,8822.75,750.00,03/07/23
0,8818,8850,8815,1,178.00,03/06/23
0,8942.5,8945,8942.3,1,049.00,03/03/23
0,8894.85,8895.25,8894.75,1,128.00,03/02/23
0,9066.5,9076,9066,1,088.00,03/01/23
0,8843.35,8844,8843,992.00,02/28/23
0,8749.85,8750.25,8749.75,1,263.00,02/27/23
0,8805.85,8826.1,8805,1,012.00,02/24/23
0,9059.35,9059.85,9056,1,310.00,02/23/23
0,9120.35,9121.2,9120.3,1,169.00,02/22/23
0,9103.4,9103.5,9102,1,191.00,02/21/23
0,9012.35,9015,9012.3,1,195.00,02/20/23
0,8870.5,8871,8870.25,10.00,02/17/23
0,8891.3,8891.85,8890,1,387.00,02/16/23
0,8826,8830,8825.3,942.00,02/15/23
0,8931.1,8931.5,8931,1,061.00,02/14/23
0,8911.35,8912,8910,3,366.00,02/13/23
0,8904.85,8905,8904,972.00,02/10/23
0,8952.04,8960,8952.04,1,249.00,02/09/23
0,9006,9006,9005,1,014.00,02/08/23
0,8864.15,8865,8862.85,997.00,02/07/23
0,8891.35,8891.5,8891,729.00,02/06/23
0,9057.35,9057.75,9057.3,1,086.00,02/03/23
0,9113.9,9135.05,9112,1,196.00,02/02/23
0,9172.65,9172.75,9172.3,1,093.00,02/01/23
0,9074.85,9075,9070,1,242.00,01/31/23
0,9226.35,9230,9226,887.00,01/30/23
0,9345.35,9346,9345,677.00,01/27/23
0,9288.15,9288.35,9287.85,569.00,01/26/23
0,9257.85,9260.25,9257.55,953.00,01/25/23
0,9307.6,9310.2,9307.5,717.00,01/24/23
0,9340,9340.5,9340,876.00,01/23/23
0,9230.85,9231.25,9228,740.00,01/20/23
0,9188.85,9190,9188.75,638.00,01/19/23
0,9435.35,9436,9434.5,1,108.00,01/18/23
0,9112.8,9113.25,9112,665.00,01/17/23
0,9145.25,9145.5,9145,2,635.00,01/16/23
0,9106.75,9110,9106,1,101.00,01/13/23
0,9071.4,9073,9071,1,098.00,01/12/23
0,8986.5,8987,8986.25,1,217.00,01/11/23
0,8766.5,8770.15,8766,1,501.00,01/10/23
0,8721.75,8721.75,8720,1,394.00,01/09/23
0,8362.25,8363,8362.05,738.00,01/06/23
0,8418.85,8420,8418,1,097.00,01/05/23
0,8208.75,8209,8208,850.00,01/04/23
0,8389.85,8390,8389.25,985.00,01/03/23
0,8386.25,8400,8380,1,260.00,12/30/22
0,8394.5,8395.15,8394,890.00,12/29/22
0,8450.5,8450.85,8448.5,1,218.00,12/28/22
0,8327.85,8327.85,8307,806.00,12/23/22
0,8290.25,8345.35,8290.25,1,036.00,12/22/22
0,8327,8327,8326.3,982.00,12/21/22
0,8301.5,8302,8301,1,225.00,12/20/22
0,8195.22,8330.25,8195.22,5,391.00,12/19/22
0,8231.5,8231.5,8195.22,1,027.00,12/16/22
0,8382.65,8385.25,8382,616.00,12/15/22
0,8414.5,8418,8412,1,067.00,12/14/22
0,8380.5,8481,8380.25,1,032.00,12/13/22
0,8371,8375.15,8370.75,797.00,12/12/22
0,8490.5,8495,8490,785.00,12/09/22
0,8537,8537,8536,538.00,12/08/22
0,8333.5,8334,8330,714.00,12/07/22
0,8355.25,8360.2,8355,966.00,12/06/22
0,8440,8440.15,8439.55,839.00,12/05/22
0,8342,8342,8340,964.00,12/02/22
0,8216.5,8216.5,8216,1,175.00,12/01/22
0,8197,8200.15,8196.75,834.00,11/30/22
0,8035.25,8035.5,8035,762.00,11/29/22
0,7965.3,7965.85,7960,781.00,11/28/22
0,8067.5,8067.75,8067.25,692.00,11/25/22
0,8002.85,8002.85,7990,815.00,11/24/22
0,7962,7962,7960,950.00,11/23/22
0,7993.5,7993.75,7993.25,717.00,11/22/22
0,7900.35,7900.5,7900,941.00,11/21/22
0,8046.9,8047,8046.6,792.00,11/18/22
0,8155,8155,8151,572.00,11/17/22
0,8314.5,8314.85,8314,806.00,11/16/22
0,8342.85,8343,8340,871.00,11/15/22
0,8345.5,8350.2,8345,3,991.00,11/14/22
0,8440.5,8445,8436,1,477.00,11/11/22
0,8062.5,8062.7,8062.25,1,201.00,11/10/22
0,8033.85,8034.25,8033,1,270.00,11/09/22
0,7973,7973.5,7972,1,199.00,11/08/22
0,7953.85,7954.5,7953.75,1,190.00,11/07/22
0,7902.35,7925,7508,890.00,11/04/22
0,7509.5,7510,7509,876.00,11/03/22
0,7702.5,7710,7700,1,047.00,11/02/22
0,7742.35,7745,7740,725.00,11/01/22
0,7522.5,7525,7522.25,1,889.00,10/31/22
0,7619.25,7665.25,7619.25,1,268.00,10/28/22
0,7775.85,7780.25,7775.75,789.00,10/27/22
0,7762,7762.5,7760,1,338.00,10/26/22
0,7534.85,7535.25,7534.75,776.00,10/25/22
0,7540,7665.25,7540,865.00,10/24/22
0,7543,7543.25,7542.75,743.00,10/21/22
0,7585.5,7585.5,7585,852.00,10/20/22
0,7455.6,7455.6,7410,1,474.00,10/19/22
0,7482.85,7536,7482.85,1,375.00,10/18/22
0,7647.35,7715,7647.35,3,619.00,10/17/22
0,7687.75,7688,7687,966.00,10/14/22
0,7662.5,7663,7662.25,1,008.00,10/13/22
0,7625.5,7625.5,7625,1,465.00,10/12/22
0,7587,7587,7580,1,260.00,10/11/22
0,7652.65,7655,7650,1,352.00,10/10/22
0,7575.2,7575.5,7574.75,853.00,10/07/22
0,7743.65,7745.25,7730,1,012.00,10/06/22
0,7660.5,7665,7660.25,1,111.00,10/05/22
0,7595.6,7600.15,7595,958.00,10/04/22
0,7523.15,7530.25,7522,841.00,10/03/22
0,7647,7660.15,7646,1,834.00,09/30/22
0,7660.25,7665.25,7660,969.00,09/29/22
0,7519.85,7519.85,7351.75,1,015.00,09/28/22
0,7421.85,7472.75,7421.85,1,288.00,09/27/22
0,7448.65,7450,7448,1,724.00,09/26/22
0,7445.65,7445.85,7445,1,536.00,09/23/22
0,7738.75,7815,7738.75,1,825.00,09/22/22
0,7796,7796,7761,910.00,09/21/22
0,7795.5,7796,7795.25,1,175.00,09/20/22
0,7771.15,7771.25,7770,3,768.00,09/19/22
0,7790.75,7795,7790,1,379.00,09/16/22
0,7805.85,7806,7805,1,194.00,09/15/22
0,7862.35,8227,7860,1,276.00,09/14/22
0,8229.85,8229.85,8227.25,1,210.00,09/13/22
0,8025,8025.2,8015,1,110.00,09/12/22
0,7984.5,8000,7984.25,1,217.00,09/09/22
0,7905.5,7906,7905,1,136.00,09/08/22
0,7729,7730,7720,998.00,09/07/22
0,7706,7706.25,7705,714.00,09/06/22
0,7652.25,7705,7652,821.00,09/05/22
0,7585.75,7586.25,7572,998.00,09/02/22
0,7701.5,7710,7701,624.00,09/01/22
0,7719.85,7720.25,7719.75,831.00,08/31/22
0,7910,8310,7891,1,123.00,08/30/22
0,8188.4,8315,8188.4,726.00,08/26/22
0,8166.85,8166.85,8154.25,743.00,08/25/22
0,8058.1,8058.1,8031,912.00,08/24/22
0,8170.6,8170.6,8100.1,977.00,08/23/22
0,8075.95,8075.95,8040,790.00,08/22/22
0,8100.7,8100.7,8050.35,851.00,08/19/22
0,8045.1,8045.1,8017.25,647.00,08/18/22
0,7925.4,7955,7925.4,846.00,08/17/22
0,7974.85,7992,7974.85,1,110.00,08/16/22
0,7865.1,7865.5,7865,4,186.00,08/15/22
0,8062.65,8062.75,8062.25,585.00,08/12/22
0,8139,8150,8138,868.00,08/11/22
