Date,Close/Last,Volume,Open,High,Low
01/10/2023,2487.25,482,2452.00,2498.50,2450.25
01/09/2023,2464.75,1950,2365.00,2473.75,2350.25
01/06/2023,2308.50,1987,2302.00,2343.75,2280.00
01/05/2023,2279.50,1106,2295.00,2324.75,2272.25
01/04/2023,2285.25,2582,2329.75,2340.00,2282.75
01/03/2023,2330.75,3510,2414.75,2414.75,2320.75
12/30/2022,2403.25,359,2437.75,2442.75,2400.50
12/29/2022,2422.25,1342,2393.75,2427.25,2383.00
12/28/2022,2396.00,286,2427.75,2427.75,2387.00
12/26/2022,2413.75,63,2413.75,2413.75,2413.75
12/23/2022,2411.00,566,2424.00,2424.00,2384.00
12/22/2022,2419.00,54,2419.00,2419.00,2419.00
12/21/2022,2400.75,87,2402.00,2425.50,2402.00
12/20/2022,2378.75,24,2411.50,2411.50,2378.25
12/19/2022,2368.00,80,2342.00,2395.50,2342.00
12/16/2022,2390.25,90,2405.75,2405.75,2405.75
12/15/2022,2394.00,201,2426.50,2443.75,2393.25
12/14/2022,2442.50,716,2455.00,2455.00,2426.75
12/13/2022,2471.25,2107,2428.25,2483.50,2419.00
12/12/2022,2421.75,4074,2464.25,2471.25,2412.00
12/09/2022,2479.75,1904,2525.00,2525.50,2465.50
12/08/2022,2511.50,885,2502.00,2537.00,2493.75
12/07/2022,2492.75,265,2473.00,2512.50,2468.75
12/06/2022,2512.00,35,2507.50,2507.50,2490.00
12/05/2022,2521.50,104,2521.50,2521.50,2521.50
12/02/2022,2541.75,91,2541.75,2541.75,2541.75
12/01/2022,2479.00,274,2480.50,2499.50,2468.25
11/30/2022,2469.75,60,2421.75,2421.75,2421.00
11/29/2022,2373.75,78,2384.25,2384.25,2371.25
11/28/2022,2362.00,26,2372.50,2372.75,2372.50
11/25/2022,2367.50,55,2393.50,2393.50,2392.25
11/23/2022,2392.75,4,2426.75,2428.00,2402.75
11/22/2022,2431.00,71,2374.50,2434.50,2374.50
11/21/2022,2382.00,39,2373.00,2373.00,2360.75
11/18/2022,2428.75,163,2406.75,2431.00,2391.25
11/17/2022,2396.75,96,2382.50,2401.00,2382.50
11/16/2022,2413.00,113,2458.00,2460.00,2402.00
11/15/2022,2437.25,177,2456.50,2456.50,2439.00
11/14/2022,2462.50,1372,2440.00,2477.00,2429.25
11/11/2022,2473.75,1435,2370.00,2496.25,2362.75
11/10/2022,2340.50,1364,2339.00,2360.50,2279.00
11/09/2022,2324.00,1008,2399.75,2399.75,2318.00
11/08/2022,2382.50,1742,2340.00,2389.25,2322.00
11/07/2022,2346.00,1879,2321.75,2368.00,2308.00
11/04/2022,2369.50,2678,2278.00,2372.75,2278.00
11/03/2022,2277.00,1032,2257.00,2279.50,2228.75
11/02/2022,2260.00,1566,2262.75,2286.50,2247.00
11/01/2022,2254.00,3132,2248.50,2281.75,2236.00
10/31/2022,2229.50,1091,2232.50,2245.75,2199.75
10/28/2022,2214.25,887,2287.25,2305.00,2211.75
10/27/2022,2316.75,920,2353.00,2369.50,2304.00
10/26/2022,2364.25,872,2274.50,2370.75,2274.50
10/25/2022,2236.25,620,2215.75,2270.00,2182.75
10/24/2022,2200.25,1084,2251.25,2252.50,2200.00
10/21/2022,2231.25,763,2237.75,2266.00,2196.75
10/20/2022,2236.25,716,2220.00,2264.75,2220.00
10/19/2022,2192.50,724,2198.25,2207.25,2173.75
10/18/2022,2210.00,1075,2260.00,2267.75,2189.00
10/17/2022,2247.50,291,2297.25,2297.25,2238.00
10/14/2022,2328.00,88,2337.00,2348.75,2303.25
10/13/2022,2379.00,260,2288.50,2398.75,2284.25
10/12/2022,2304.25,2016,2255.00,2343.75,2219.50
10/11/2022,2251.50,1643,2272.00,2272.00,2204.25
10/10/2022,2310.25,N/A,2310.25,2310.25,2310.25
10/07/2022,2312.50,1257,2373.00,2374.00,2310.25
10/06/2022,2373.25,1890,2376.50,2432.50,2332.75
10/05/2022,2374.75,4270,2364.75,2393.50,2309.00
10/04/2022,2363.50,3105,2260.75,2364.50,2260.75
10/03/2022,2223.00,187,2217.00,2227.75,2217.00
09/30/2022,2170.75,2,2238.50,2238.50,2196.75
09/29/2022,2208.00,147,2263.75,2263.75,2196.75
09/28/2022,2127.00,166,2127.00,2127.00,2127.00
09/27/2022,2112.75,141,2115.50,2115.50,2115.50
09/26/2022,2147.00,635,2159.25,2181.25,2144.25
09/23/2022,2171.50,49,2166.75,2178.00,2166.00
09/22/2022,2250.75,44,2250.75,2250.75,2250.75
09/21/2022,2206.25,1460,2250.50,2266.50,2200.50
09/20/2022,2247.50,506,2251.25,2251.25,2250.75
09/19/2022,2257.00,106,2260.50,2260.50,2256.75
09/16/2022,2284.75,89,2313.00,2313.00,2264.00
09/15/2022,2310.75,356,2301.25,2318.25,2300.75
09/14/2022,2282.75,3376,2310.75,2310.75,2261.00
09/13/2022,2323.50,869,2316.25,2355.75,2308.00
09/12/2022,2294.25,922,2296.00,2327.50,2292.25
09/09/2022,2296.00,3068,2325.00,2330.00,2283.50
09/08/2022,2268.75,1658,2260.00,2276.00,2260.00
09/07/2022,2228.75,758,2250.25,2250.25,2231.75
09/06/2022,2256.00,141,2298.25,2298.25,2257.00
09/02/2022,2291.25,62,2313.25,2313.25,2286.75
09/01/2022,2292.75,335,2334.75,2334.75,2303.00
08/31/2022,2356.50,5,2358.00,2358.50,2356.25
08/30/2022,2388.50,32,2391.75,2391.75,2381.50
08/29/2022,2491.50,N/A,2491.50,2491.50,2491.50
08/26/2022,2500.25,N/A,2500.25,2500.25,2500.25
08/25/2022,2439.00,N/A,2439.00,2439.00,2439.00
08/24/2022,2434.00,82,2436.00,2436.00,2416.00
08/23/2022,2427.75,21,2427.75,2427.75,2427.75
08/22/2022,2392.25,22,2392.25,2392.25,2392.25
08/19/2022,2385.50,20,2408.00,2408.00,2389.00
08/18/2022,2408.25,13,2408.25,2408.25,2408.25
08/17/2022,2411.75,4,2417.50,2417.50,2417.50
08/16/2022,2395.75,117,2405.50,2405.50,2405.50
08/15/2022,2392.50,267,2428.00,2429.75,2388.00
08/12/2022,2443.00,1054,2533.00,2543.50,2437.50
08/11/2022,2522.00,449,2502.75,2553.25,2497.75
08/10/2022,2489.50,2194,2487.25,2495.50,2449.25
08/09/2022,2487.50,1416,2449.50,2499.25,2449.25
08/08/2022,2444.25,989,2431.25,2445.25,2425.50
08/05/2022,2413.50,1775,2400.00,2448.00,2400.00
08/04/2022,2389.50,2738,2381.50,2397.00,2348.25
08/03/2022,2366.25,880,2392.00,2407.50,2365.50
08/02/2022,2403.25,1414,2428.00,2441.75,2396.50
08/01/2022,2420.00,709,2420.00,2420.00,2420.00
07/29/2022,2477.75,5,2456.75,2467.25,2450.00
07/28/2022,2447.50,7,2473.00,2473.00,2385.50
07/27/2022,2419.50,69,2392.00,2409.75,2392.00
07/26/2022,2428.00,15,2423.00,2445.50,2423.00
07/25/2022,2416.75,10,2414.00,2416.00,2405.50
07/22/2022,2473.50,6,2448.25,2468.00,2447.00
07/21/2022,2416.00,20,2405.50,2421.00,2405.50
07/20/2022,2422.00,45,2426.75,2426.75,2423.50
07/19/2022,2385.00,34,2420.00,2427.00,2381.00
07/18/2022,2430.00,114,2345.00,2455.00,2345.00
07/15/2022,2351.75,31,2330.75,2371.25,2315.00
07/14/2022,2336.00,191,2352.50,2355.75,2328.00
07/13/2022,2338.75,3150,2341.50,2365.25,2318.50
07/12/2022,2340.25,1707,2357.75,2366.75,2333.00
07/11/2022,2359.75,2937,2400.00,2408.00,2350.00
07/08/2022,2416.50,735,2400.00,2429.00,2370.50
07/07/2022,2419.25,2431,2400.00,2459.50,2345.75
07/06/2022,2387.25,2613,2344.25,2398.00,2344.25
07/05/2022,2371.50,2626,2440.00,2446.50,2335.00
07/01/2022,2418.75,1098,2400.00,2431.50,2368.50
06/30/2022,2433.50,258,2447.75,2447.75,2392.25
06/29/2022,2454.75,179,2465.75,2477.25,2432.00
06/28/2022,2476.25,167,2481.00,2520.00,2473.25
06/27/2022,2487.75,789,2439.00,2491.00,2439.00
06/24/2022,2438.00,1156,2470.00,2470.00,2406.75
06/23/2022,2462.50,596,2504.75,2514.00,2452.50
06/22/2022,2461.25,490,2498.25,2511.00,2444.75
06/21/2022,2492.50,52,2492.50,2492.50,2492.50
